"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","diet_cat","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwb_m","lwa_sd","lwb_sd","r_m","h_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Pomacentridae","Dascyllus trimaculatus","Dascyllus_trimaculatus",0.466509356566367,0.0599168689112815,35.6269748721388,0.593642728471606,9.65077229632801,0.174073073651323,4.60336769374124,0.160033548220334,44.0810022800889,4.45277290908598,8.78406341463265,1.36403566960856,1.02615066591601,0.309506834573869,8,0.761443858907516,0.0209658020298581,0.00264707474249272,0.000101588497148242,1.47574638309947,0.03467,2.99,0.010469387755102,0.0663265306122448,1.30759,2.8,26,11,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Dascyllus trimaculatus","Dascyllus_trimaculatus",0.47667713970201,0.0614887595731027,35.6269748721388,0.593642728471606,9.65077229632801,0.174073073651323,4.60336769374124,0.160033548220334,44.0810022800889,4.45277290908598,8.78406341463265,1.36403566960856,1.02615066591601,0.309506834573869,8,0.761443858907516,0.0209658020298581,0.00285674727884973,0.000101588497148242,1.47574638309947,0.03467,2.99,0.010469387755102,0.0663265306122448,1.30759,2.8,27,11,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Dascyllus trimaculatus","Dascyllus_trimaculatus",0.487145557110767,0.0637275698141247,35.6269748721388,0.593642728471606,9.65077229632801,0.174073073651323,4.60336769374124,0.160033548220334,44.0810022800889,4.45277290908598,8.78406341463265,1.36403566960856,1.02615066591601,0.309506834573869,8,0.761443858907516,0.0209658020298581,0.00308146741231562,0.000101588497148242,1.47574638309947,0.03467,2.99,0.010469387755102,0.0663265306122448,1.30759,2.8,28,11,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Dascyllus trimaculatus","Dascyllus_trimaculatus",0.497924849164265,0.0666562603970376,35.6269748721388,0.593642728471606,9.65077229632801,0.174073073651323,4.60336769374124,0.160033548220334,44.0810022800889,4.45277290908598,8.78406341463265,1.36403566960856,1.02615066591601,0.309506834573869,8,0.761443858907516,0.0209658020298581,0.0033221991119205,0.000101588497148242,1.47574638309947,0.03467,2.99,0.010469387755102,0.0663265306122448,1.30759,2.8,29,11,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacentridae","Dascyllus trimaculatus","Dascyllus_trimaculatus",0.509025647422944,0.07028391071137,35.6269748721388,0.593642728471606,9.65077229632801,0.174073073651323,4.60336769374124,0.160033548220334,44.0810022800889,4.45277290908598,8.78406341463265,1.36403566960856,1.02615066591601,0.309506834573869,8,0.761443858907516,0.0209658020298581,0.00357996031315454,0.000101588497148242,1.47574638309947,0.03467,2.99,0.010469387755102,0.0663265306122448,1.30759,2.8,30,11,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres richmondi","Halichoeres_richmondi",0.475813832956275,0.116553423662052,36.0842689056408,0.747665208648429,10.6198694026557,0.224621178863849,4.19105947878624,0.2058902669941,40.9343147745603,3.71823811700523,8.03983620168003,1.12707380111712,0.953441514470519,0.254490001700588,8,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.01,3.08,0.00578571428571429,0.086734693877551,1.210235,3.09413978484369,27,19,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres richmondi","Halichoeres_richmondi",0.48621629081102,0.119438442775639,36.0842689056408,0.747665208648429,10.6198694026557,0.224621178863849,4.19105947878624,0.2058902669941,40.9343147745603,3.71823811700523,8.03983620168003,1.12707380111712,0.953441514470519,0.254490001700588,8,0.795533872892107,0.0326652492240726,0.00168794822309524,0.000146535665759678,2.02715326091193,0.01,3.08,0.00578571428571429,0.086734693877551,1.210235,3.09413978484369,28,19,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres richmondi","Halichoeres_richmondi",0.496925927267031,0.122749818113882,36.0842689056408,0.747665208648429,10.6198694026557,0.224621178863849,4.19105947878624,0.2058902669941,40.9343147745603,3.71823811700523,8.03983620168003,1.12707380111712,0.953441514470519,0.254490001700588,8,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.01,3.08,0.00578571428571429,0.086734693877551,1.210235,3.09413978484369,29,19,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres richmondi","Halichoeres_richmondi",0.507953174011653,0.126510452647318,36.0842689056408,0.747665208648429,10.6198694026557,0.224621178863849,4.19105947878624,0.2058902669941,40.9343147745603,3.71823811700523,8.03983620168003,1.12707380111712,0.953441514470519,0.254490001700588,8,0.795533872892107,0.0326652492240726,0.00196100975307726,0.000146535665759678,2.02715326091193,0.01,3.08,0.00578571428571429,0.086734693877551,1.210235,3.09413978484369,30,19,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.599813699011711,0.164075770983586,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.000982795711965253,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,21,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.638464624585392,0.169786901750924,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.00124304842166823,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,24,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.652100843525745,0.172533976767017,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,25,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.666134381394114,0.175761252615607,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.00144999914330855,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,26,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.68057856759941,0.179503676394159,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,27,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.695447232914585,0.183795633414505,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.00168794822309524,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,28,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.710754730085844,0.188670692159164,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,29,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Halichoeres melanurus","Halichoeres_melanurus",0.726515955354771,0.194161424225353,35.9437375082238,0.834715614197427,10.5866201220858,0.251798585209644,4.21908428949384,0.230282159284087,43.4572179875453,4.29266192998627,8.64157489676671,1.31372936861235,1.01689987000288,0.29788608379903,8,0.795533872892107,0.0326652492240726,0.00196100975307726,0.000146535665759678,2.02715326091193,0.01318,3.18,0.00437755102040816,0.0714285714285713,1.50049,2.9,30,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.340760292759513,0.0819500551321368,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.000982795711965253,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,21,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.347873061904528,0.0824700634009531,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.00106341299904287,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,22,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.362719589403227,0.084212059488561,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.00124304842166823,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,24,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.370467183280126,0.085480720935001,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,25,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.378440653028088,0.0870453610257561,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.00144999914330855,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,26,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.386647580497975,0.08892840946283,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,27,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.395095832953481,0.0911513403539539,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.00168794822309524,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,28,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.403793574817928,0.0937344376359389,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,29,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Thalassoma lunare","Thalassoma_lunare",0.412749279942302,0.0966966520655197,37.2915222923379,0.542328534277679,10.8957292797643,0.148675737248103,3.97510834036737,0.144769183153513,41.4700400889855,3.74079728979748,8.16274172363131,1.13794115032575,0.977081584221159,0.256950453412087,8,0.795533872892107,0.0326652492240726,0.00196100975307726,0.000146535665759678,2.02715326091193,0.01259,2.96,0.00355102040816327,0.0663265306122448,1.078775,3.5,30,25,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus punctatissimus","Siganus_punctatissimus",0.414122412606304,0.0527874821391481,39.5048034142178,0.757906223649667,10.1776525816988,0.214798441258393,3.5697250356092,0.197996034636212,28.7276348133307,4.38799829796944,3.89427900267296,0.852795466351737,0.355332418386493,0.168203186739945,2,0.760379063863094,0.0373799869190552,0.00227901732504274,0.00123957950507665,1.70072040979813,0.01585,3.07,0.0104642857142857,0.0969387755102041,1.84996,2,25,35,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus punctatissimus","Siganus_punctatissimus",0.423030182308069,0.0532637990384588,39.5048034142178,0.757906223649667,10.1776525816988,0.214798441258393,3.5697250356092,0.197996034636212,28.7276348133307,4.38799829796944,3.89427900267296,0.852795466351737,0.355332418386493,0.168203186739945,2,0.760379063863094,0.0373799869190552,0.00246079433581167,0.00123957950507665,1.70072040979813,0.01585,3.07,0.0104642857142857,0.0969387755102041,1.84996,2,26,35,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus punctatissimus","Siganus_punctatissimus",0.432199419473436,0.0542997840792393,39.5048034142178,0.757906223649667,10.1776525816988,0.214798441258393,3.5697250356092,0.197996034636212,28.7276348133307,4.38799829796944,3.89427900267296,0.852795466351737,0.355332418386493,0.168203186739945,2,0.760379063863094,0.0373799869190552,0.00265571175977407,0.00123957950507665,1.70072040979813,0.01585,3.07,0.0104642857142857,0.0969387755102041,1.84996,2,27,35,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus punctatissimus","Siganus_punctatissimus",0.451357873004925,0.0582064159872138,39.5048034142178,0.757906223649667,10.1776525816988,0.214798441258393,3.5697250356092,0.197996034636212,28.7276348133307,4.38799829796944,3.89427900267296,0.852795466351737,0.355332418386493,0.168203186739945,2,0.760379063863094,0.0373799869190552,0.00308840873505294,0.00123957950507665,1.70072040979813,0.01585,3.07,0.0104642857142857,0.0969387755102041,1.84996,2,29,35,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacanthidae","Pomacanthus navarchus","Pomacanthus_navarchus",0.165238303370046,0.0302362814577253,35.8843387133914,0.492234854663306,9.72669012957277,0.146430308264691,4.12489882586344,0.132314830150519,27.1551100096795,9.86045280153157,5.06582713697953,2.20660243771573,0.532409559276536,0.331400613101059,1,0.772842673603932,0.0426719475309214,0.00277439785944793,0.000235950127221005,1.49058908710821,0.0389,2.88,0.0267295918367347,0.0918367346938776,1.87502,2.66,28,28,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacanthidae","Pomacanthus navarchus","Pomacanthus_navarchus",0.168861935936211,0.0310913109763012,35.8843387133914,0.492234854663306,9.72669012957277,0.146430308264691,4.12489882586344,0.132314830150519,27.1551100096795,9.86045280153157,5.06582713697953,2.20660243771573,0.532409559276536,0.331400613101059,1,0.772842673603932,0.0426719475309214,0.00299114054165697,0.000235950127221005,1.49058908710821,0.0389,2.88,0.0267295918367347,0.0918367346938776,1.87502,2.66,29,28,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Pomacanthidae","Pomacanthus navarchus","Pomacanthus_navarchus",0.172593013734634,0.0321294887541996,35.8843387133914,0.492234854663306,9.72669012957277,0.146430308264691,4.12489882586344,0.132314830150519,27.1551100096795,9.86045280153157,5.06582713697953,2.20660243771573,0.532409559276536,0.331400613101059,1,0.772842673603932,0.0426719475309214,0.00322321572833404,0.000235950127221005,1.49058908710821,0.0389,2.88,0.0267295918367347,0.0918367346938776,1.87502,2.66,30,28,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus fuscescens","Siganus_fuscescens",0.371190527407707,0.055887599241452,38.5953642886567,0.882231062941267,9.88614067075264,0.254309041690916,3.74958105894891,0.232146877770841,28.7676175581322,4.33686947173304,3.9277099979224,0.842713964375596,0.365171221824703,0.166243489274181,2,0.760379063863094,0.0373799869190552,0.00166790313802927,0.00123957950507665,1.70072040979813,0.01413,2.94,0.00361224489795918,0.0612244897959184,2.22316333333333,2.15499998569488,21,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus fuscescens","Siganus_fuscescens",0.395104053150989,0.0539537704654715,38.5953642886567,0.882231062941267,9.88614067075264,0.254309041690916,3.74958105894891,0.232146877770841,28.7676175581322,4.33686947173304,3.9277099979224,0.842713964375596,0.365171221824703,0.166243489274181,2,0.760379063863094,0.0373799869190552,0.00210957815340577,0.00123957950507665,1.70072040979813,0.01413,2.94,0.00361224489795918,0.0612244897959184,2.22316333333333,2.15499998569488,24,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus fuscescens","Siganus_fuscescens",0.403542330631474,0.0540672573155269,38.5953642886567,0.882231062941267,9.88614067075264,0.254309041690916,3.74958105894891,0.232146877770841,28.7676175581322,4.33686947173304,3.9277099979224,0.842713964375596,0.365171221824703,0.166243489274181,2,0.760379063863094,0.0373799869190552,0.00227901732504274,0.00123957950507665,1.70072040979813,0.01413,2.94,0.00361224489795918,0.0612244897959184,2.22316333333333,2.15499998569488,25,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus fuscescens","Siganus_fuscescens",0.412227218258075,0.0546543743838652,38.5953642886567,0.882231062941267,9.88614067075264,0.254309041690916,3.74958105894891,0.232146877770841,28.7676175581322,4.33686947173304,3.9277099979224,0.842713964375596,0.365171221824703,0.166243489274181,2,0.760379063863094,0.0373799869190552,0.00246079433581167,0.00123957950507665,1.70072040979813,0.01413,2.94,0.00361224489795918,0.0612244897959184,2.22316333333333,2.15499998569488,26,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus fuscescens","Siganus_fuscescens",0.421166992940181,0.0557635851083458,38.5953642886567,0.882231062941267,9.88614067075264,0.254309041690916,3.74958105894891,0.232146877770841,28.7676175581322,4.33686947173304,3.9277099979224,0.842713964375596,0.365171221824703,0.166243489274181,2,0.760379063863094,0.0373799869190552,0.00265571175977407,0.00123957950507665,1.70072040979813,0.01413,2.94,0.00361224489795918,0.0612244897959184,2.22316333333333,2.15499998569488,27,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus fuscescens","Siganus_fuscescens",0.430370242810367,0.0574332055835688,38.5953642886567,0.882231062941267,9.88614067075264,0.254309041690916,3.74958105894891,0.232146877770841,28.7676175581322,4.33686947173304,3.9277099979224,0.842713964375596,0.365171221824703,0.166243489274181,2,0.760379063863094,0.0373799869190552,0.00286461784871017,0.00123957950507665,1.70072040979813,0.01413,2.94,0.00361224489795918,0.0612244897959184,2.22316333333333,2.15499998569488,28,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Siganidae","Siganus fuscescens","Siganus_fuscescens",0.439845880003318,0.0596896298550525,38.5953642886567,0.882231062941267,9.88614067075264,0.254309041690916,3.74958105894891,0.232146877770841,28.7676175581322,4.33686947173304,3.9277099979224,0.842713964375596,0.365171221824703,0.166243489274181,2,0.760379063863094,0.0373799869190552,0.00308840873505294,0.00123957950507665,1.70072040979813,0.01413,2.94,0.00361224489795918,0.0612244897959184,2.22316333333333,2.15499998569488,29,40,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Variola louti","Variola_louti",0.109394755334566,0.0302058063774977,37.4400971931553,0.258185223062924,10.1530588363091,0.0754804870543692,3.88475725742548,0.0705461545461223,39.8052354822189,3.30908777531404,10.5327229844602,1.14929102684644,2.04232669603054,0.272255597522903,4,0.776577148651688,0.0415616239254476,0.00113801465211553,0.000338516788321609,2.27751051910365,0.01096,3.04,0.000653061224489796,0.0153061224489795,2.09291,4.165,22,83,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Variola louti","Variola_louti",0.114066743146744,0.030918267606196,37.4400971931553,0.258185223062924,10.1530588363091,0.0754804870543692,3.88475725742548,0.0705461545461223,39.8052354822189,3.30908777531404,10.5327229844602,1.14929102684644,2.04232669603054,0.272255597522903,4,0.776577148651688,0.0415616239254476,0.00133025204546188,0.000338516788321609,2.27751051910365,0.01096,3.04,0.000653061224489796,0.0153061224489795,2.09291,4.165,24,83,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Variola louti","Variola_louti",0.116504655942532,0.0313842317319626,37.4400971931553,0.258185223062924,10.1530588363091,0.0754804870543692,3.88475725742548,0.0705461545461223,39.8052354822189,3.30908777531404,10.5327229844602,1.14929102684644,2.04232669603054,0.272255597522903,4,0.776577148651688,0.0415616239254476,0.00143709653675866,0.000338516788321609,2.27751051910365,0.01096,3.04,0.000653061224489796,0.0153061224489795,2.09291,4.165,25,83,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Variola louti","Variola_louti",0.119013547514556,0.0319316151299525,37.4400971931553,0.258185223062924,10.1530588363091,0.0754804870543692,3.88475725742548,0.0705461545461223,39.8052354822189,3.30908777531404,10.5327229844602,1.14929102684644,2.04232669603054,0.272255597522903,4,0.776577148651688,0.0415616239254476,0.00155172098904687,0.000338516788321609,2.27751051910365,0.01096,3.04,0.000653061224489796,0.0153061224489795,2.09291,4.165,26,83,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Variola louti","Variola_louti",0.121595799334279,0.0325666564133212,37.4400971931553,0.258185223062924,10.1530588363091,0.0754804870543692,3.88475725742548,0.0705461545461223,39.8052354822189,3.30908777531404,10.5327229844602,1.14929102684644,2.04232669603054,0.272255597522903,4,0.776577148651688,0.0415616239254476,0.001674631487292,0.000338516788321609,2.27751051910365,0.01096,3.04,0.000653061224489796,0.0153061224489795,2.09291,4.165,27,83,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Variola louti","Variola_louti",0.124253882559841,0.0332955616626041,37.4400971931553,0.258185223062924,10.1530588363091,0.0754804870543692,3.88475725742548,0.0705461545461223,39.8052354822189,3.30908777531404,10.5327229844602,1.14929102684644,2.04232669603054,0.272255597522903,4,0.776577148651688,0.0415616239254476,0.00180636291979098,0.000338516788321609,2.27751051910365,0.01096,3.04,0.000653061224489796,0.0153061224489795,2.09291,4.165,28,83,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Serranidae","Variola louti","Variola_louti",0.126990361734419,0.0341244572842859,37.4400971931553,0.258185223062924,10.1530588363091,0.0754804870543692,3.88475725742548,0.0705461545461223,39.8052354822189,3.30908777531404,10.5327229844602,1.14929102684644,2.04232669603054,0.272255597522903,4,0.776577148651688,0.0415616239254476,0.00194748036729231,0.000338516788321609,2.27751051910365,0.01096,3.04,0.000653061224489796,0.0153061224489795,2.09291,4.165,29,83,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Cirrhilabrus cyanopleura","Cirrhilabrus_cyanopleura",0.431402599550157,0.0733181740710059,37.4822230347434,0.275888440990998,10.8362138493533,0.0866931772271378,3.8563322720141,0.0787136028384545,41.6127135363329,3.8412017287026,8.17163814559831,1.16780507499076,0.95924652072046,0.263756563907671,8,0.795533872892107,0.0326652492240726,0.0013428888065964,0.000146535665759678,2.02715326091193,0.0166,2.95,0.0106071428571429,0.10204081632653,1.1809225,3.4,25,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Cirrhilabrus cyanopleura","Cirrhilabrus_cyanopleura",0.45021719104064,0.0756841557420668,37.4822230347434,0.275888440990998,10.8362138493533,0.0866931772271378,3.8563322720141,0.0787136028384545,41.6127135363329,3.8412017287026,8.17163814559831,1.16780507499076,0.95924652072046,0.263756563907671,8,0.795533872892107,0.0326652492240726,0.00156485234076935,0.000146535665759678,2.02715326091193,0.0166,2.95,0.0106071428571429,0.10204081632653,1.1809225,3.4,27,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Cirrhilabrus cyanopleura","Cirrhilabrus_cyanopleura",0.460040892944719,0.0775749860852334,37.4822230347434,0.275888440990998,10.8362138493533,0.0866931772271378,3.8563322720141,0.0787136028384545,41.6127135363329,3.8412017287026,8.17163814559831,1.16780507499076,0.95924652072046,0.263756563907671,8,0.795533872892107,0.0326652492240726,0.00168794822309524,0.000146535665759678,2.02715326091193,0.0166,2.95,0.0106071428571429,0.10204081632653,1.1809225,3.4,28,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Labridae","Cirrhilabrus cyanopleura","Cirrhilabrus_cyanopleura",0.47015473191959,0.079978664806799,37.4822230347434,0.275888440990998,10.8362138493533,0.0866931772271378,3.8563322720141,0.0787136028384545,41.6127135363329,3.8412017287026,8.17163814559831,1.16780507499076,0.95924652072046,0.263756563907671,8,0.795533872892107,0.0326652492240726,0.00181981482761189,0.000146535665759678,2.02715326091193,0.0166,2.95,0.0106071428571429,0.10204081632653,1.1809225,3.4,29,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Acanthuridae","Ctenochaetus binotatus","Ctenochaetus_binotatus",0.37155995143557,0.0427297674759011,40.4306614412168,0.331086482826583,9.73099905553796,0.0929807373050098,3.50310595749491,0.0887565343103183,28.8762996903299,4.35212914390075,3.94037924351948,0.845429019682126,0.361269853016604,0.166827447248043,2,0.771363643056916,0.0220547673892604,0.0029087480022758,0.000195625858089974,1.44836895861577,0.03388,2.93,0.00977551020408163,0.0663265306122448,2.08262,2,24,22,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
